,pay_date,price,user_id,source
1166,2018-03-07,30.0,5a8918ab8ea6a005e55b1e99,third
1167,2018-03-07,100.0,5a8918ab8ea6a005e55b1e99,third
1168,2018-03-07,6.0,5a8d7dca8ea6a005e569a652,third
1169,2018-03-07,6.0,5a8d7dca8ea6a005e569a652,third
1170,2018-03-07,6.0,5a8d7dca8ea6a005e569a652,third
1171,2018-03-07,6.0,5a8d7dca8ea6a005e569a652,third
1172,2018-03-07,6.0,5a8d7dca8ea6a005e569a652,third
1173,2018-03-07,6.0,5a8d7dca8ea6a005e569a652,third
1174,2018-03-08,6.0,5a4e44051d41c80fbde7e9a0,third
1175,2018-03-08,6.0,5a7c125f8ea6a005e531b186,third
1176,2018-03-08,30.0,5a5ad5d18ea6a005db89daf2,third
1177,2018-03-08,6.0,5aa0f5598ea6a005e5a93800,third
1178,2018-03-08,6.0,5a8d7dca8ea6a005e569a652,third
1179,2018-03-08,6.0,5a9955ae8ea6a005e590c437,third
1180,2018-03-08,6.0,5a8d7dca8ea6a005e569a652,third
1181,2018-03-08,6.0,5aa11a6f8ea6a005e5a98145,third
1182,2018-03-08,6.0,5aa11a6f8ea6a005e5a98145,third
1183,2018-03-08,6.0,5aa11a6f8ea6a005e5a98145,third
1184,2018-03-08,6.0,5aa11a6f8ea6a005e5a98145,third
1185,2018-03-08,6.0,5a9a50128ea6a005e5944781,third
1186,2018-03-08,6.0,5a9ea8b08ea6a005e5a1b7b1,third
1187,2018-03-08,6.0,5a92be148ea6a005e57b5465,third
1188,2018-03-08,6.0,5a5d8fd88ea6a005db93655d,third
1189,2018-03-08,30.0,5a8ef7c58ea6a005e56eb073,third
1190,2018-03-08,6.0,5a6c9a008ea6a005c98b8f47,third
1191,2018-03-09,6.0,5a5ad5d18ea6a005db89daf2,third
1192,2018-03-09,6.0,5a5ad5d18ea6a005db89daf2,third
1193,2018-03-09,6.0,5a6451238ea6a005dba7bd62,third
1194,2018-03-09,6.0,5a6f0bbd8ea6a006f4199f3e,third
1195,2018-03-09,6.0,5a6f0bbd8ea6a006f4199f3e,third
1196,2018-03-09,6.0,5a6f0bbd8ea6a006f4199f3e,third
1197,2018-03-09,6.0,5a6f0bbd8ea6a006f4199f3e,third
1198,2018-03-09,100.0,5a85abe28ea6a005e54e5501,third
1199,2018-03-09,30.0,5a5d8fd88ea6a005db93655d,third
1200,2018-03-09,6.0,5aa11a6f8ea6a005e5a98145,third
1201,2018-03-09,6.0,5a92be148ea6a005e57b5465,third
1202,2018-03-09,30.0,5a92be148ea6a005e57b5465,third
1203,2018-03-09,30.0,5a5d8fd88ea6a005db93655d,third
1204,2018-03-09,30.0,5a92be148ea6a005e57b5465,third
1205,2018-03-09,6.0,5a83bc348ea6a005e5484c04,third
1206,2018-03-10,6.0,5aa358dd8ea6a005e5b0eca3,third
1207,2018-03-10,30.0,5a5a1b408ea6a005db86d7ca,third
1208,2018-03-10,6.0,5a5a1b408ea6a005db86d7ca,third
1209,2018-03-10,6.0,5a83bc348ea6a005e5484c04,third
1210,2018-03-10,6.0,5a5ad5d18ea6a005db89daf2,third
1211,2018-03-10,30.0,5a5a1b408ea6a005db86d7ca,third
1212,2018-03-10,6.0,5a83bc348ea6a005e5484c04,third
1213,2018-03-10,6.0,5a83bc348ea6a005e5484c04,third
1214,2018-03-10,6.0,5aa3b4468ea6a005e5b1a0e1,third
1215,2018-03-10,6.0,5a9a50128ea6a005e5944781,third
1216,2018-03-10,6.0,5a6f13d38ea6a006f419b003,third
1217,2018-03-10,6.0,5a6451238ea6a005dba7bd62,third
1218,2018-03-10,6.0,5a6451238ea6a005dba7bd62,third
1219,2018-03-11,100.0,5a9cbba18ea6a005e59c3e50,third
1220,2018-03-11,30.0,5a9cbba18ea6a005e59c3e50,third
1221,2018-03-11,6.0,5aa4bc958ea6a005e5b52390,third
1222,2018-03-11,100.0,5a83bc348ea6a005e5484c04,third
1223,2018-03-11,30.0,5a9cbba18ea6a005e59c3e50,third
1224,2018-03-11,30.0,5a9cbba18ea6a005e59c3e50,third
1225,2018-03-11,30.0,5a9cbba18ea6a005e59c3e50,third
1226,2018-03-11,30.0,5aa4d39a8ea6a005e5b54f54,third
1227,2018-03-11,6.0,5a83bc348ea6a005e5484c04,third
1228,2018-03-11,6.0,5aa4bc958ea6a005e5b52390,third
1229,2018-03-11,6.0,5aa4bc958ea6a005e5b52390,third
1230,2018-03-11,6.0,5aa3b4468ea6a005e5b1a0e1,third
1231,2018-03-11,6.0,5aa4bc958ea6a005e5b52390,third
1232,2018-03-11,30.0,5a8d76598ea6a005e56994a1,third
1233,2018-03-11,6.0,5a727c3d8ea6a006f4249eaf,third
1234,2018-03-11,6.0,5a9955ae8ea6a005e590c437,third
1235,2018-03-12,6.0,5a4e44051d41c80fbde7e9a0,third
1236,2018-03-12,6.0,5a5ad5d18ea6a005db89daf2,third
1237,2018-03-12,6.0,5aa603658ea6a005e5b90fed,third
1238,2018-03-12,6.0,5aa4bc958ea6a005e5b52390,third
1239,2018-03-12,6.0,5aa4bc958ea6a005e5b52390,third
1240,2018-03-12,6.0,5aa606df8ea6a005e5b91861,third
1241,2018-03-12,6.0,5aa615668ea6a005e5b93c69,third
1242,2018-03-12,30.0,5aa615668ea6a005e5b93c69,third
1243,2018-03-12,100.0,5aa615668ea6a005e5b93c69,third
1244,2018-03-12,30.0,5a45e3171d41c80fbda4b639,third
1245,2018-03-12,30.0,5aa620c08ea6a005e5b9585d,third
1246,2018-03-12,6.0,5a5a1b408ea6a005db86d7ca,third
1247,2018-03-12,6.0,5a5a1b408ea6a005db86d7ca,third
1248,2018-03-12,6.0,5a5a1b408ea6a005db86d7ca,third
1249,2018-03-12,6.0,5a5a1b408ea6a005db86d7ca,third
1250,2018-03-12,6.0,5a83bc348ea6a005e5484c04,third
1251,2018-03-12,30.0,5a82b5618ea6a005e544535c,third
1252,2018-03-12,6.0,5a4715921d41c80fbda9c0ad,third
1253,2018-03-12,6.0,5a9b29808ea6a005e596d96b,third
1254,2018-03-12,6.0,5a80270b8ea6a005e53d1d68,third
1255,2018-03-12,6.0,5a6f13d38ea6a006f419b003,third
1256,2018-03-12,30.0,5a845e878ea6a005e549bef0,third
1257,2018-03-12,30.0,5a845e878ea6a005e549bef0,third
1258,2018-03-12,6.0,5a67089b8ea6a00725498528,third
1259,2018-03-12,6.0,5a727c3d8ea6a006f4249eaf,third
1260,2018-03-12,30.0,5a5ef5478ea6a005db9769a7,third
1261,2018-03-12,6.0,5a5ef5478ea6a005db9769a7,third
1262,2018-03-12,6.0,5aa11a6f8ea6a005e5a98145,third
1263,2018-03-12,6.0,5a5d8fd88ea6a005db93655d,third
1264,2018-03-12,30.0,5a8d76598ea6a005e56994a1,third
1265,2018-03-13,6.0,5a5ad5d18ea6a005db89daf2,third
1266,2018-03-13,6.0,5aa74cc48ea6a005e5bcfaf2,third
1267,2018-03-13,6.0,5a5a1b408ea6a005db86d7ca,third
1268,2018-03-13,6.0,5aa615668ea6a005e5b93c69,third
1269,2018-03-13,30.0,5a923b0c8ea6a005e57a3d55,third
1270,2018-03-13,100.0,5aa615668ea6a005e5b93c69,third
1271,2018-03-13,6.0,5a5a1b408ea6a005db86d7ca,third
1272,2018-03-13,30.0,5a826d1f8ea6a005e543bfa2,third
1273,2018-03-13,30.0,5a5a1b408ea6a005db86d7ca,third
1274,2018-03-13,6.0,5a9edff38ea6a005e5a25927,third
1275,2018-03-13,6.0,5aa7800a8ea6a005e5bd613e,third
1276,2018-03-13,6.0,5aa74d2f8ea6a005e5bcfc3d,third
1277,2018-03-13,100.0,5a7f1ae68ea6a005e539f511,third
1278,2018-03-13,30.0,5a7f1ae68ea6a005e539f511,third
1279,2018-03-13,30.0,5a7f1ae68ea6a005e539f511,third
1280,2018-03-13,30.0,5a7f1ae68ea6a005e539f511,third
1281,2018-03-13,30.0,5aa7cfd08ea6a005e5bdc983,third
1282,2018-03-13,6.0,5aa7f0b08ea6a005e5bdd209,third
1283,2018-03-13,6.0,5aa7f0b08ea6a005e5bdd209,third
1284,2018-03-13,6.0,5aa7f0b08ea6a005e5bdd209,third
1285,2018-03-13,6.0,5aa7f0b08ea6a005e5bdd209,third
1286,2018-03-13,6.0,5aa7f0b08ea6a005e5bdd209,third
1287,2018-03-13,6.0,5aa814fa8ea6a005e5be0d61,third
1288,2018-03-14,30.0,5aa7f0b08ea6a005e5bdd209,third
1289,2018-03-14,6.0,5a8918ab8ea6a005e55b1e99,third
1290,2018-03-15,0.01,5a1246401d41c8064627c1c9,third
1291,2018-03-15,0.01,5a1246401d41c8064627c1c9,third
1292,2018-03-16,6.0,5a6d542c8ea6a005c98e1bdb,third
1293,2018-03-17,6.0,5a167b3f1d41c805bd5a0b5b,third
1294,2018-03-21,6.0,5a98cf128ea6a005e58f940a,third
1295,2018-03-21,6.0,5a98cf128ea6a005e58f940a,third
1296,2018-03-21,6.0,5aaf820f8ea6a040401c9d8d,third
1297,2018-03-21,0.01,5aaf820f8ea6a040401c9d8d,third
1298,2018-03-21,0.01,5aaf820f8ea6a040401c9d8d,third
1299,2018-03-25,6.0,5ab64e5a8ea6a06934435f26,third
1300,2018-03-25,6.0,5a13c97f1d41c8064630d33d,third
1301,2018-03-25,6.0,5a1fb76e1d41c825fa66bb33,third
1302,2018-03-25,6.0,5ab79baa8ea6a0693445cee7,third
1303,2018-03-25,6.0,5ab79baa8ea6a0693445cee7,third
1304,2018-03-26,6.0,5ab867728ea6a06934474abb,third
1305,2018-03-26,6.0,5ab867728ea6a06934474abb,third
1306,2018-03-26,30.0,5ab861a58ea6a06934473fd9,third
1307,2018-03-26,30.0,5ab861a58ea6a06934473fd9,third
1308,2018-03-26,6.0,5aa770418ea6a005e5bd464f,third
1309,2018-03-26,6.0,5ab8aad28ea6a0693447bea1,third
1310,2018-03-26,6.0,5aa8fd7e8ea6a005e5bffc33,third
1311,2018-03-26,6.0,5ab8aad28ea6a0693447bea1,third
1312,2018-03-26,30.0,5ab8aad28ea6a0693447bea1,third
1313,2018-03-26,100.0,5ab861a58ea6a06934473fd9,third
1314,2018-03-26,6.0,5ab7a7ed8ea6a0693445e773,third
1315,2018-03-26,6.0,5ab8cec58ea6a0693447d5a9,third
1316,2018-03-26,6.0,5ab893028ea6a06934479d14,third
1317,2018-03-26,6.0,5ab893028ea6a06934479d14,third
1318,2018-03-26,100.0,5ab8e7f48ea6a0693447e5b7,third
1319,2018-03-26,6.0,5ab8cc2e8ea6a0693447d3a4,third
1320,2018-03-26,6.0,5ab8e88c8ea6a0693447e68c,third
1321,2018-03-26,30.0,5ab8e7c28ea6a0693447e53e,third
1322,2018-03-26,6.0,5ab8eb418ea6a0693447e8e5,third
1323,2018-03-26,100.0,5ab861a58ea6a06934473fd9,third
1324,2018-03-26,6.0,5ab9138c8ea6a06934480601,third
1325,2018-03-26,6.0,5a8918ab8ea6a005e55b1e99,third
1326,2018-03-26,6.0,5ab923bc8ea6a06934480bae,third
1327,2018-03-26,6.0,5ab923bc8ea6a06934480bae,third
1328,2018-03-26,6.0,5ab926018ea6a06934480c31,third
1329,2018-03-27,6.0,5ab7956d8ea6a0693445c0f4,third
1330,2018-03-27,30.0,5ab9df788ea6a06934482e6d,third
1331,2018-03-27,6.0,5ab9df788ea6a06934482e6d,third
1332,2018-03-27,6.0,5ab8e7f48ea6a0693447e5b7,third
1333,2018-03-27,30.0,5ab8e7f48ea6a0693447e5b7,third
1334,2018-03-27,6.0,5aa770418ea6a005e5bd464f,third
1335,2018-03-27,6.0,5ab9f25f8ea6a0693448396a,third
1336,2018-03-27,6.0,5ab9fa1a8ea6a06934483ec7,third
1337,2018-03-27,6.0,5ab900428ea6a06934480014,third
1338,2018-03-28,6.0,5ab854928ea6a069344727df,third
1339,2018-03-28,6.0,5abb441d8ea6a02a8922b932,third
1340,2018-03-28,6.0,5aa770418ea6a005e5bd464f,third
1341,2018-03-28,6.0,5aa8fd7e8ea6a005e5bffc33,third
1342,2018-03-28,6.0,5abb87ed8ea6a041bb26b701,third
1343,2018-03-29,30.0,5a5d8fd88ea6a005db93655d,third
1344,2018-03-29,6.0,5a96b67f8ea6a005e5883136,third
1345,2018-03-29,30.0,5abc72468ea6a041bb26caba,third
1346,2018-03-29,1000.0,5ab9cb078ea6a069344828b0,third
1347,2018-03-29,6.0,5aa770418ea6a005e5bd464f,third
1348,2018-03-29,6.0,5abc43b58ea6a041bb26c510,third
1349,2018-03-29,30.0,5ab879a88ea6a06934476d0c,third
1350,2018-03-29,6.0,5a98cf128ea6a005e58f940a,third
1351,2018-03-29,30.0,5ab7a4ea8ea6a0693445e149,third
1352,2018-03-29,6.0,5abc57ea8ea6a041bb26c879,third
1353,2018-03-29,30.0,5ab8e7f48ea6a0693447e5b7,third
1354,2018-03-29,30.0,5ab8cc2e8ea6a0693447d3a4,third
1355,2018-03-29,6.0,5abc8c378ea6a041bb26d6ae,third
1356,2018-03-29,30.0,5ab8cc2e8ea6a0693447d3a4,third
1357,2018-03-29,30.0,5ab8cc2e8ea6a0693447d3a4,third
1358,2018-03-29,30.0,5abc8f948ea6a041bb26da1d,third
1359,2018-03-29,30.0,5ab8cc2e8ea6a0693447d3a4,third
1360,2018-03-29,100.0,5ab8cc2e8ea6a0693447d3a4,third
1361,2018-03-29,6.0,5ab9f25f8ea6a0693448396a,third
1362,2018-03-29,100.0,5ab8cc2e8ea6a0693447d3a4,third
1363,2018-03-29,30.0,5abc8f948ea6a041bb26da1d,third
1364,2018-03-29,6.0,5ab8a4528ea6a0693447b7e7,third
1365,2018-03-29,30.0,5ab8e7f48ea6a0693447e5b7,third
1366,2018-03-29,30.0,5ab8e7f48ea6a0693447e5b7,third
1367,2018-03-29,100.0,5abc8f948ea6a041bb26da1d,third
1368,2018-03-29,100.0,5ab7a4ea8ea6a0693445e149,third
1369,2018-03-29,30.0,5ab879a88ea6a06934476d0c,third
1370,2018-03-29,30.0,5ab879a88ea6a06934476d0c,third
1371,2018-03-29,6.0,5abc993e8ea6a041bb26e320,third
1372,2018-03-29,6.0,5ab879a88ea6a06934476d0c,third
1373,2018-03-29,6.0,5ab7e1a68ea6a06934465632,third
1374,2018-03-29,30.0,5ab8e7f48ea6a0693447e5b7,third
1375,2018-03-29,6.0,5ab8cc2e8ea6a0693447d3a4,third
1376,2018-03-29,6.0,5abca1088ea6a041bb26e9e8,third
1377,2018-03-29,6.0,5ab879a88ea6a06934476d0c,third
1378,2018-03-29,6.0,5ab879a88ea6a06934476d0c,third
1379,2018-03-29,6.0,5ab879a88ea6a06934476d0c,third
1380,2018-03-29,6.0,5abc8a4e8ea6a041bb26d472,third
1381,2018-03-29,6.0,5abc869d8ea6a041bb26d101,third
1382,2018-03-29,30.0,5ab879a88ea6a06934476d0c,third
1383,2018-03-29,30.0,5ab879a88ea6a06934476d0c,third
1384,2018-03-29,30.0,5ab879a88ea6a06934476d0c,third
1385,2018-03-29,30.0,5abca1088ea6a041bb26e9e8,third
1386,2018-03-29,6.0,5abb4c3f8ea6a02a8922ba8a,third
1387,2018-03-29,6.0,5ab879a88ea6a06934476d0c,third
1388,2018-03-29,6.0,5ab908de8ea6a06934480288,third
1389,2018-03-29,6.0,5abc43b58ea6a041bb26c510,third
1390,2018-03-29,6.0,5a98cf128ea6a005e58f940a,third
1391,2018-03-29,30.0,5ab879a88ea6a06934476d0c,third
1392,2018-03-29,30.0,5ab879a88ea6a06934476d0c,third
1393,2018-03-29,30.0,5ab879a88ea6a06934476d0c,third
1394,2018-03-29,6.0,5ab879a88ea6a06934476d0c,third
1395,2018-03-29,6.0,5ab879a88ea6a06934476d0c,third
1396,2018-03-29,6.0,5ab879a88ea6a06934476d0c,third
1397,2018-03-29,30.0,5abb9bca8ea6a041bb26baf1,third
1398,2018-03-29,100.0,5abcb7c08ea6a041bb26f87f,third
1399,2018-03-29,100.0,5abcb7c08ea6a041bb26f87f,third
1400,2018-03-29,6.0,5abca3648ea6a041bb26eb9b,third
1401,2018-03-29,6.0,5abcbd7e8ea6a041bb26fce2,third
1402,2018-03-29,6.0,5abc43b58ea6a041bb26c510,third
1403,2018-03-29,6.0,5abcbd7e8ea6a041bb26fce2,third
1404,2018-03-29,30.0,5a98cf128ea6a005e58f940a,third
1405,2018-03-29,6.0,5abb9bca8ea6a041bb26baf1,third
1406,2018-03-29,100.0,5abb87ed8ea6a041bb26b701,third
1407,2018-03-29,6.0,5abcc92f8ea6a041bb27043b,third
1408,2018-03-29,6.0,5abc43b58ea6a041bb26c510,third
1409,2018-03-29,6.0,5abbad4d8ea6a041bb26bd7e,third
1410,2018-03-29,6.0,5ab8e3008ea6a0693447de5f,third
1411,2018-03-29,30.0,5a98cf128ea6a005e58f940a,third
1412,2018-03-29,100.0,5abb87ed8ea6a041bb26b701,third
1413,2018-03-29,6.0,5abc8d338ea6a041bb26d7b3,third
1414,2018-03-29,6.0,5abbad4d8ea6a041bb26bd7e,third
1415,2018-03-29,6.0,5a98cf128ea6a005e58f940a,third
1416,2018-03-29,6.0,5abcd8bd8ea6a041bb2712ee,third
1417,2018-03-29,30.0,5abcd8598ea6a041bb271284,third
1418,2018-03-29,30.0,5abcd8bd8ea6a041bb2712ee,third
1419,2018-03-29,30.0,5abcd8bd8ea6a041bb2712ee,third
1420,2018-03-29,6.0,5abca2a08ea6a041bb26eb1e,third
1421,2018-03-29,6.0,5abc8fd38ea6a041bb26da69,third
1422,2018-03-29,30.0,5abcd8598ea6a041bb271284,third
1423,2018-03-29,30.0,5a742afc8ea6a006f429b322,third
1424,2018-03-29,6.0,5abb7ff78ea6a041bb26b612,third
1425,2018-03-29,30.0,5a742afc8ea6a006f429b322,third
1426,2018-03-29,6.0,5abcde5f8ea6a041bb2717f8,third
1427,2018-03-29,6.0,5a6bf0768ea6a005c98a6875,third
1428,2018-03-29,6.0,5ab8e30c8ea6a0693447de65,third
1429,2018-03-29,100.0,5abcc6ea8ea6a041bb27030b,third
1430,2018-03-29,100.0,5a8918ab8ea6a005e55b1e99,third
1431,2018-03-29,6.0,5aa8fd7e8ea6a005e5bffc33,third
1432,2018-03-29,30.0,5abcd8598ea6a041bb271284,third
1433,2018-03-29,100.0,5abcc6ea8ea6a041bb27030b,third
1434,2018-03-29,6.0,5abcde5f8ea6a041bb2717f8,third
1435,2018-03-29,6.0,5aba8bf18ea6a02a8922b159,third
1436,2018-03-29,6.0,5abcde5f8ea6a041bb2717f8,third
1437,2018-03-29,6.0,5abcebc68ea6a041bb2725b2,third
1438,2018-03-29,6.0,5abc43b58ea6a041bb26c510,third
1439,2018-03-29,100.0,5abcc6ea8ea6a041bb27030b,third
1440,2018-03-29,6.0,5ab8e88c8ea6a0693447e68c,third
1441,2018-03-29,6.0,5abcf2868ea6a041bb272cce,third
1442,2018-03-29,100.0,5abcf35b8ea6a041bb272d95,third
1443,2018-03-29,30.0,5abcf2fe8ea6a041bb272d53,third
1444,2018-03-29,6.0,5ab8e88c8ea6a0693447e68c,third
1445,2018-03-29,6.0,5abcde5f8ea6a041bb2717f8,third
1446,2018-03-29,6.0,5ab8e88c8ea6a0693447e68c,third
1447,2018-03-29,6.0,5ab8c4e38ea6a0693447ccd4,third
1448,2018-03-29,6.0,5abc8fd38ea6a041bb26da69,third
1449,2018-03-29,30.0,5abbad4d8ea6a041bb26bd7e,third
1450,2018-03-29,6.0,5abc43b58ea6a041bb26c510,third
1451,2018-03-29,100.0,5ab7a4ea8ea6a0693445e149,third
1452,2018-03-29,6.0,5abcf2fe8ea6a041bb272d53,third
1453,2018-03-29,6.0,5ab8e88c8ea6a0693447e68c,third
1454,2018-03-29,500.0,5a6c11488ea6a005c98ab8f7,third
1455,2018-03-29,6.0,5a8918ab8ea6a005e55b1e99,third
1456,2018-03-29,6.0,5abc869d8ea6a041bb26d101,third
1457,2018-03-29,6.0,5abc892d8ea6a041bb26d319,third
1458,2018-03-29,30.0,5abc869d8ea6a041bb26d101,third
1459,2018-03-29,30.0,5abcfe3d8ea6a041bb2735e7,third
1460,2018-03-29,6.0,5aa8dc418ea6a005e5bfbf1c,third
1461,2018-03-29,30.0,5abcfe3d8ea6a041bb2735e7,third
1462,2018-03-29,6.0,5abcf2fe8ea6a041bb272d53,third
1463,2018-03-29,6.0,5abd15af8ea6a041bb2740bb,third
1464,2018-03-29,6.0,5abc997f8ea6a041bb26e34b,third
1465,2018-03-29,30.0,5abd1a7e8ea6a041bb274230,third
1466,2018-03-29,6.0,5a6055ea8ea6a005db9bb3a9,third
1467,2018-03-29,6.0,5abd309f8ea6a041bb2745ee,third
1468,2018-03-30,6.0,5abc993e8ea6a041bb26e320,third
1469,2018-03-30,6.0,5abcbd7e8ea6a041bb26fce2,third
1470,2018-03-30,6.0,5aa8fd7e8ea6a005e5bffc33,third
1471,2018-03-30,6.0,5aa770418ea6a005e5bd464f,third
1472,2018-03-30,500.0,5a6c11488ea6a005c98ab8f7,third
1473,2018-03-30,6.0,5a98cf128ea6a005e58f940a,third
1474,2018-03-30,6.0,5a98cf128ea6a005e58f940a,third
1475,2018-03-30,1000.0,5ab9cb078ea6a069344828b0,third
1476,2018-03-30,6.0,5abca77f8ea6a041bb26ee2d,third
1477,2018-03-30,30.0,5a5d8fd88ea6a005db93655d,third
1478,2018-03-30,6.0,5abc44558ea6a041bb26c53d,third
1479,2018-03-30,100.0,5a6c11488ea6a005c98ab8f7,third
1480,2018-03-30,6.0,5aa770418ea6a005e5bd464f,third
1481,2018-03-30,6.0,5abdd4108ea6a041bb277be8,third
1482,2018-03-30,30.0,5a6c11488ea6a005c98ab8f7,third
1483,2018-03-30,30.0,5a6c11488ea6a005c98ab8f7,third
1484,2018-03-30,6.0,5ab79baa8ea6a0693445cee7,third
1485,2018-03-30,6.0,5ab9cb078ea6a069344828b0,third
1486,2018-03-30,6.0,5aa770418ea6a005e5bd464f,third
1487,2018-03-30,6.0,5abdd72f8ea6a041bb277d7b,third
1488,2018-03-30,30.0,5aa977b78ea6a005e5c0dbd6,third
1489,2018-03-30,6.0,5abde6958ea6a041bb278ab7,third
1490,2018-03-30,6.0,5abc43b58ea6a041bb26c510,third
1491,2018-03-30,30.0,5a96b67f8ea6a005e5883136,third
1492,2018-03-30,6.0,5aa2bb8f8ea6a005e5ae3278,third
1493,2018-03-30,6.0,5abdeb1b8ea6a041bb278f98,third
1494,2018-03-30,100.0,5abc8f948ea6a041bb26da1d,third
1495,2018-03-30,30.0,5ab879a88ea6a06934476d0c,third
1496,2018-03-30,6.0,5abde8478ea6a041bb278cd0,third
1497,2018-03-30,6.0,5a98cf128ea6a005e58f940a,third
1498,2018-03-30,30.0,5ab879a88ea6a06934476d0c,third
1499,2018-03-30,30.0,5ab7a4ea8ea6a0693445e149,third
1500,2018-03-30,30.0,5ab7a4ea8ea6a0693445e149,third
1501,2018-03-30,30.0,5ab879a88ea6a06934476d0c,third
1502,2018-03-30,30.0,5a98cf128ea6a005e58f940a,third
1503,2018-03-30,6.0,5ab908de8ea6a06934480288,third
1504,2018-03-30,6.0,5abe01d48ea6a041bb27a6ad,third
1505,2018-03-30,6.0,5abcbcf88ea6a041bb26fc51,third
1506,2018-03-30,6.0,5ab8e3008ea6a0693447de5f,third
1507,2018-03-30,6.0,5abe0a178ea6a041bb27af14,third
1508,2018-03-30,30.0,5ab879a88ea6a06934476d0c,third
1509,2018-03-30,30.0,5ab88f448ea6a06934479540,third
1510,2018-03-30,6.0,5aa8fd7e8ea6a005e5bffc33,third
1511,2018-03-30,6.0,5ab879a88ea6a06934476d0c,third
1512,2018-03-30,30.0,5ab8cc2e8ea6a0693447d3a4,third
1513,2018-03-30,30.0,5abe195c8ea6a041bb27bf45,third
1514,2018-03-30,6.0,5abca9668ea6a041bb26ef6a,third
1515,2018-03-30,6.0,5abe0ae38ea6a041bb27b029,third
1516,2018-03-30,6.0,5ab8e8468ea6a0693447e64d,third
1517,2018-03-30,6.0,5abe18f18ea6a041bb27be63,third
1518,2018-03-30,30.0,5abe1aaf8ea6a041bb27c130,third
1519,2018-03-30,6.0,5abca6698ea6a041bb26ed4c,third
1520,2018-03-30,30.0,5ab8cc2e8ea6a0693447d3a4,third
1521,2018-03-30,30.0,5ab8cc2e8ea6a0693447d3a4,third
1522,2018-03-30,100.0,5ab8cc2e8ea6a0693447d3a4,third
1523,2018-03-30,100.0,5ab8cc2e8ea6a0693447d3a4,third
1524,2018-03-30,30.0,5ab8e7c28ea6a0693447e53e,third
1525,2018-03-30,6.0,5abe18f18ea6a041bb27be63,third
1526,2018-03-30,6.0,5abe1f8f8ea6a041bb27c701,third
1527,2018-03-30,30.0,5abdf2dc8ea6a041bb279861,third
1528,2018-03-30,6.0,5ab8e7f48ea6a0693447e5b7,third
1529,2018-03-30,6.0,5abe1f8f8ea6a041bb27c701,third
1530,2018-03-30,30.0,5ab8e7f48ea6a0693447e5b7,third
1531,2018-03-30,6.0,5abe23c78ea6a041bb27cb3d,third
1532,2018-03-30,6.0,5abb9bca8ea6a041bb26baf1,third
1533,2018-03-30,6.0,5abb9bca8ea6a041bb26baf1,third
1534,2018-03-30,30.0,5ab8cc2e8ea6a0693447d3a4,third
1535,2018-03-30,30.0,5ab8e7f48ea6a0693447e5b7,third
1536,2018-03-30,6.0,5abdee5b8ea6a041bb279355,third
1537,2018-03-30,6.0,5abca2a08ea6a041bb26eb1e,third
1538,2018-03-30,30.0,5abca2a08ea6a041bb26eb1e,third
1539,2018-03-30,30.0,5abca2a08ea6a041bb26eb1e,third
1540,2018-03-30,6.0,5abb87ed8ea6a041bb26b701,third
1541,2018-03-30,6.0,5aa4bc958ea6a005e5b52390,third
1542,2018-03-30,6.0,5aa4bc958ea6a005e5b52390,third
1543,2018-03-30,30.0,5abca2a08ea6a041bb26eb1e,third
1544,2018-03-30,6.0,5aa4bc958ea6a005e5b52390,third
1545,2018-03-30,30.0,5a69f0e08ea6a005c9840eb0,third
1546,2018-03-30,30.0,5a69f0e08ea6a005c9840eb0,third
1547,2018-03-30,30.0,5a69f0e08ea6a005c9840eb0,third
1548,2018-03-30,100.0,5ab8cc2e8ea6a0693447d3a4,third
1549,2018-03-30,6.0,5ab9f25f8ea6a0693448396a,third
1550,2018-03-30,100.0,5ab8cc2e8ea6a0693447d3a4,third
1551,2018-03-30,30.0,5ab8cc2e8ea6a0693447d3a4,third
1552,2018-03-30,500.0,5ab8cc2e8ea6a0693447d3a4,third
1553,2018-03-30,6.0,5ab9f25f8ea6a0693448396a,third
1554,2018-03-30,6.0,5ab879a88ea6a06934476d0c,third
1555,2018-03-30,500.0,5ab8cc2e8ea6a0693447d3a4,third
1556,2018-03-30,6.0,5ab9fa1a8ea6a06934483ec7,third
1557,2018-03-30,6.0,5ab9ce9c8ea6a069344829c7,third
1558,2018-03-30,6.0,5abe343d8ea6a041bb27e00a,third
1559,2018-03-30,6.0,5ab9fa1a8ea6a06934483ec7,third
1560,2018-03-30,6.0,5a6c11488ea6a005c98ab8f7,third
1561,2018-03-30,6.0,5a6c11488ea6a005c98ab8f7,third
1562,2018-03-30,100.0,5ab9fa1a8ea6a06934483ec7,third
1563,2018-03-30,6.0,5abcd8598ea6a041bb271284,third
1564,2018-03-30,6.0,5ab900a78ea6a06934480028,third
1565,2018-03-30,6.0,5abcd8598ea6a041bb271284,third
1566,2018-03-30,6.0,5abc23228ea6a041bb26c3a9,third
1567,2018-03-30,30.0,5abcd8598ea6a041bb271284,third
1568,2018-03-30,30.0,5ab900a78ea6a06934480028,third
1569,2018-03-30,30.0,5ab900a78ea6a06934480028,third
1570,2018-03-30,30.0,5abcd8598ea6a041bb271284,third
1571,2018-03-30,100.0,5aba8bf18ea6a02a8922b159,third
1572,2018-03-30,30.0,5ab900a78ea6a06934480028,third
1573,2018-03-30,6.0,5abd0e548ea6a041bb273db8,third
